"ファイル名","WAVE0002.CSV","V1.11"
"タイトルコメント",""
"トリガ時刻","'23-11-22 14:02:41"
"CH","CH1","CH2","CH3",
"Mode","DC","DC","DC",
"Range","100V","20V","1V",
"Comment","","","",
"Scaling","OFF","OFF","ON",
"Ratio"," 1.00000E+00"," 1.00000E+00"," 2.00000E+02",
"Offset"," 0.00000E+00"," 0.00000E+00"," 0.00000E+00",
"Time","CH1[V]","CH2[V]","CH3[A]","Event"
 2.447500000E+03, 5.2187500E+01,-6.2500000E-02,-3.1250000E-01,0,
 2.448000000E+03, 5.2187500E+01,-3.1250000E-02, 3.1250000E-01,0,
 2.448500000E+03, 5.2187500E+01,-3.1250000E-02, 3.1250000E-01,0,
 2.449000000E+03, 5.2343750E+01,-3.1250000E-02,-3.1250000E-01,0,
 2.449500000E+03, 5.1875000E+01,-6.2500000E-02, 6.2500000E-01,0,
 2.450000000E+03, 5.2500000E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.450500000E+03, 5.2656250E+01,-9.3750000E-02, 0.0000000E+00,0,
 2.451000000E+03, 5.2031250E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.451500000E+03, 5.0312500E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.452000000E+03, 5.2187500E+01,-6.2500000E-02, 9.3750000E-01,0,
 2.452500000E+03, 5.2187500E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.453000000E+03, 5.2187500E+01,-9.3750000E-02,-3.1250000E-01,0,
 2.453500000E+03, 5.2187500E+01,-6.2500000E-02,-3.1250000E-01,0,
 2.454000000E+03, 5.2500000E+01, 0.0000000E+00,-3.1250000E-01,0,
 2.454500000E+03, 5.2031250E+01,-3.1250000E-02,-3.1250000E-01,0,
 2.455000000E+03, 5.2031250E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.455500000E+03, 5.2031250E+01,-6.2500000E-02, 6.2500000E-01,0,
 2.456000000E+03, 5.2187500E+01,-6.2500000E-02, 0.0000000E+00,0,
 2.456500000E+03, 4.8750000E+01,-6.2500000E-02, 6.2500000E-01,0,
 2.457000000E+03, 5.2656250E+01,-3.1250000E-02, 9.3750000E-01,0,
 2.457500000E+03, 5.2656250E+01,-6.2500000E-02, 9.3750000E-01,0,
 2.458000000E+03, 5.2812500E+01,-6.2500000E-02, 0.0000000E+00,0,
 2.458500000E+03, 5.2343750E+01,-3.1250000E-02, 6.2500000E-01,0,
 2.459000000E+03, 5.2187500E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.459500000E+03, 5.2187500E+01,-6.2500000E-02,-3.1250000E-01,0,
 2.460000000E+03, 5.2187500E+01,-3.1250000E-02, 3.1250000E-01,0,
 2.460500000E+03, 5.2187500E+01,-6.2500000E-02,-3.1250000E-01,0,
 2.461000000E+03, 5.2656250E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.461500000E+03, 5.2656250E+01,-6.2500000E-02,-3.1250000E-01,0,
 2.462000000E+03, 4.8281250E+01,-6.2500000E-02,-3.1250000E-01,0,
 2.462500000E+03, 5.2187500E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.463000000E+03, 5.2187500E+01,-9.3750000E-02,-3.1250000E-01,0,
 2.463500000E+03, 5.2187500E+01,-6.2500000E-02,-6.2500000E-01,0,
 2.464000000E+03, 5.2187500E+01,-3.1250000E-02, 9.3750000E-01,0,
 2.464500000E+03, 5.2187500E+01,-6.2500000E-02, 6.2500000E-01,0,
 2.465000000E+03, 5.2812500E+01,-6.2500000E-02, 9.3750000E-01,0,
 2.465500000E+03, 4.8125000E+01,-6.2500000E-02,-3.1250000E-01,0,
 2.466000000E+03, 5.2187500E+01,-9.3750000E-02, 3.1250000E-01,0,
 2.466500000E+03, 5.2187500E+01,-3.1250000E-02, 3.1250000E-01,0,
 2.467000000E+03, 5.0781250E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.467500000E+03, 5.1406250E+01,-3.1250000E-02, 9.3750000E-01,0,
 2.468000000E+03, 5.2343750E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.468500000E+03, 5.2500000E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.469000000E+03, 5.2656250E+01,-6.2500000E-02, 0.0000000E+00,0,
 2.469500000E+03, 5.2187500E+01,-9.3750000E-02, 2.1875000E+00,0,
 2.470000000E+03, 5.2656250E+01,-6.2500000E-02, 6.2500000E-01,0,
 2.470500000E+03, 5.1718750E+01,-6.2500000E-02,-3.1250000E-01,0,
 2.471000000E+03, 5.2187500E+01,-9.3750000E-02, 0.0000000E+00,0,
 2.471500000E+03, 5.2187500E+01,-6.2500000E-02, 0.0000000E+00,0,
 2.472000000E+03, 5.2656250E+01,-6.2500000E-02, 6.2500000E-01,0,
 2.472500000E+03, 5.2656250E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.473000000E+03, 5.2343750E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.473500000E+03, 4.9062500E+01,-9.3750000E-02, 3.1250000E-01,0,
 2.474000000E+03, 5.2187500E+01,-9.3750000E-02, 3.1250000E-01,0,
 2.474500000E+03, 5.2187500E+01, 0.0000000E+00, 3.1250000E-01,0,
 2.475000000E+03, 5.2031250E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.475500000E+03, 5.1562500E+01,-3.1250000E-02, 6.2500000E-01,0,
 2.476000000E+03, 5.2343750E+01,-9.3750000E-02, 3.1250000E-01,0,
 2.476500000E+03, 5.2187500E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.477000000E+03, 5.1875000E+01,-6.2500000E-02, 9.3750000E-01,0,
 2.477500000E+03, 5.2187500E+01,-9.3750000E-02, 6.2500000E-01,0,
 2.478000000E+03, 5.2343750E+01,-3.1250000E-02,-3.1250000E-01,0,
 2.478500000E+03, 5.2187500E+01,-6.2500000E-02, 9.3750000E-01,0,
 2.479000000E+03, 5.2812500E+01,-6.2500000E-02, 0.0000000E+00,0,
 2.479500000E+03, 5.2187500E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.480000000E+03, 5.2187500E+01,-6.2500000E-02, 6.2500000E-01,0,
 2.480500000E+03, 4.7812500E+01,-6.2500000E-02, 1.2500000E+00,0,
 2.481000000E+03, 5.2187500E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.481500000E+03, 5.2656250E+01,-6.2500000E-02, 0.0000000E+00,0,
 2.482000000E+03, 4.7812500E+01,-9.3750000E-02, 6.2500000E-01,0,
 2.482500000E+03, 5.2187500E+01,-3.1250000E-02, 9.3750000E-01,0,
 2.483000000E+03, 5.2343750E+01,-6.2500000E-02, 0.0000000E+00,0,
 2.483500000E+03, 5.2187500E+01,-9.3750000E-02,-6.2500000E-01,0,
 2.484000000E+03, 5.2187500E+01,-6.2500000E-02,-3.1250000E-01,0,
 2.484500000E+03, 5.2656250E+01,-3.1250000E-02, 3.1250000E-01,0,
 2.485000000E+03, 5.2656250E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.485500000E+03, 5.0000000E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.486000000E+03, 5.2187500E+01,-6.2500000E-02,-6.2500000E-01,0,
 2.486500000E+03, 5.2343750E+01,-6.2500000E-02, 9.3750000E-01,0,
 2.487000000E+03, 5.1718750E+01,-6.2500000E-02,-6.2500000E-01,0,
 2.487500000E+03, 5.2187500E+01,-9.3750000E-02, 9.3750000E-01,0,
 2.488000000E+03, 5.2656250E+01,-9.3750000E-02, 3.1250000E-01,0,
 2.488500000E+03, 5.1562500E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.489000000E+03, 5.2343750E+01,-6.2500000E-02, 0.0000000E+00,0,
 2.489500000E+03, 5.2656250E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.490000000E+03, 5.2187500E+01,-6.2500000E-02, 9.3750000E-01,0,
 2.490500000E+03, 5.2187500E+01,-6.2500000E-02, 9.3750000E-01,0,
 2.491000000E+03, 4.8125000E+01,-9.3750000E-02, 3.1250000E-01,0,
 2.491500000E+03, 5.2187500E+01,-6.2500000E-02, 9.3750000E-01,0,
 2.492000000E+03, 5.2656250E+01,-6.2500000E-02, 1.2500000E+00,0,
 2.492500000E+03, 5.2187500E+01,-6.2500000E-02, 6.2500000E-01,0,
 2.493000000E+03, 5.2500000E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.493500000E+03, 5.2187500E+01,-6.2500000E-02,-1.2500000E+00,0,
 2.494000000E+03, 5.2656250E+01,-6.2500000E-02, 1.2500000E+00,0,
 2.494500000E+03, 5.2031250E+01,-6.2500000E-02, 9.3750000E-01,0,
 2.495000000E+03, 5.2187500E+01,-3.1250000E-02, 6.2500000E-01,0,
 2.495500000E+03, 5.2343750E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.496000000E+03, 5.2656250E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.496500000E+03, 5.2343750E+01,-9.3750000E-02, 6.2500000E-01,0,
 2.497000000E+03, 5.2031250E+01,-6.2500000E-02, 9.3750000E-01,0,
 2.497500000E+03, 5.2031250E+01,-6.2500000E-02,-3.1250000E-01,0,
 2.498000000E+03, 5.2187500E+01,-9.3750000E-02, 9.3750000E-01,0,
 2.498500000E+03, 5.2187500E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.499000000E+03, 5.2187500E+01,-3.1250000E-02, 3.1250000E-01,0,
 2.499500000E+03, 5.2031250E+01,-3.1250000E-02, 3.1250000E-01,0,
 2.500000000E+03, 5.2187500E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.500500000E+03, 5.2031250E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.501000000E+03, 5.2187500E+01,-6.2500000E-02,-3.1250000E-01,0,
 2.501500000E+03, 5.2187500E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.502000000E+03, 5.2812500E+01,-6.2500000E-02, 6.2500000E-01,0,
 2.502500000E+03, 5.2187500E+01,-6.2500000E-02, 6.2500000E-01,0,
 2.503000000E+03, 5.2656250E+01,-3.1250000E-02, 3.1250000E-01,0,
 2.503500000E+03, 5.2187500E+01,-3.1250000E-02, 3.1250000E-01,0,
 2.504000000E+03, 5.2343750E+01, 0.0000000E+00,-3.1250000E-01,0,
 2.504500000E+03, 5.2187500E+01,-6.2500000E-02, 6.2500000E-01,0,
 2.505000000E+03, 5.2656250E+01,-9.3750000E-02, 3.1250000E-01,0,
 2.505500000E+03, 5.2187500E+01,-6.2500000E-02, 0.0000000E+00,0,
 2.506000000E+03, 5.2187500E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.506500000E+03, 5.2187500E+01,-9.3750000E-02,-3.1250000E-01,0,
 2.507000000E+03, 5.2187500E+01,-9.3750000E-02, 3.1250000E-01,0,
 2.507500000E+03, 5.2187500E+01,-9.3750000E-02, 3.1250000E-01,0,
 2.508000000E+03, 5.2187500E+01,-3.1250000E-02, 6.2500000E-01,0,
 2.508500000E+03, 5.2656250E+01,-6.2500000E-02,-6.2500000E-01,0,
 2.509000000E+03, 5.2187500E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.509500000E+03, 5.2187500E+01,-9.3750000E-02,-3.1250000E-01,0,
 2.510000000E+03, 5.0000000E+01,-6.2500000E-02, 0.0000000E+00,0,
 2.510500000E+03, 5.2187500E+01,-3.1250000E-02,-3.1250000E-01,0,
 2.511000000E+03, 5.2343750E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.511500000E+03, 5.2812500E+01,-3.1250000E-02,-6.2500000E-01,0,
 2.512000000E+03, 5.2187500E+01,-6.2500000E-02,-3.1250000E-01,0,
 2.512500000E+03, 5.2656250E+01,-6.2500000E-02, 0.0000000E+00,0,
 2.513000000E+03, 5.2187500E+01,-6.2500000E-02,-6.2500000E-01,0,
 2.513500000E+03, 5.1718750E+01,-6.2500000E-02,-6.2500000E-01,0,
 2.514000000E+03, 5.2656250E+01,-3.1250000E-02, 6.2500000E-01,0,
 2.514500000E+03, 5.2187500E+01,-6.2500000E-02, 9.3750000E-01,0,
 2.515000000E+03, 5.2187500E+01,-3.1250000E-02, 3.1250000E-01,0,
 2.515500000E+03, 5.0625000E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.516000000E+03, 5.2812500E+01,-3.1250000E-02,-3.1250000E-01,0,
 2.516500000E+03, 5.2343750E+01,-3.1250000E-02, 3.1250000E-01,0,
 2.517000000E+03, 5.2656250E+01,-6.2500000E-02,-3.1250000E-01,0,
 2.517500000E+03, 5.2187500E+01,-9.3750000E-02, 0.0000000E+00,0,
 2.518000000E+03, 5.2187500E+01,-9.3750000E-02, 6.2500000E-01,0,
 2.518500000E+03, 5.2656250E+01,-6.2500000E-02, 6.2500000E-01,0,
 2.519000000E+03, 5.2343750E+01,-9.3750000E-02,-3.1250000E-01,0,
 2.519500000E+03, 5.1406250E+01,-3.1250000E-02,-3.1250000E-01,0,
 2.520000000E+03, 5.2500000E+01,-9.3750000E-02, 0.0000000E+00,0,
 2.520500000E+03, 5.2187500E+01,-9.3750000E-02, 3.1250000E-01,0,
 2.521000000E+03, 5.2187500E+01,-3.1250000E-02,-3.1250000E-01,0,
 2.521500000E+03, 5.2187500E+01,-3.1250000E-02, 6.2500000E-01,0,
 2.522000000E+03, 5.2500000E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.522500000E+03, 5.2656250E+01,-3.1250000E-02, 1.2500000E+00,0,
 2.523000000E+03, 5.2343750E+01,-6.2500000E-02, 0.0000000E+00,0,
 2.523500000E+03, 5.2343750E+01,-6.2500000E-02,-3.1250000E-01,0,
 2.524000000E+03, 5.2187500E+01,-3.1250000E-02, 3.1250000E-01,0,
 2.524500000E+03, 5.0468750E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.525000000E+03, 5.2656250E+01,-6.2500000E-02, 0.0000000E+00,0,
 2.525500000E+03, 5.2187500E+01,-9.3750000E-02, 6.2500000E-01,0,
 2.526000000E+03, 5.2187500E+01,-6.2500000E-02,-3.1250000E-01,0,
 2.526500000E+03, 5.2187500E+01,-9.3750000E-02,-3.1250000E-01,0,
 2.527000000E+03, 5.2812500E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.527500000E+03, 5.2187500E+01,-6.2500000E-02, 0.0000000E+00,0,
 2.528000000E+03, 5.2187500E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.528500000E+03, 5.2187500E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.529000000E+03, 5.2343750E+01,-9.3750000E-02, 0.0000000E+00,0,
 2.529500000E+03, 5.2343750E+01, 0.0000000E+00, 6.2500000E-01,0,
 2.530000000E+03, 5.2187500E+01,-6.2500000E-02, 6.2500000E-01,0,
 2.530500000E+03, 5.2187500E+01,-3.1250000E-02, 3.1250000E-01,0,
 2.531000000E+03, 5.2187500E+01,-9.3750000E-02, 9.3750000E-01,0,
 2.531500000E+03, 5.2343750E+01,-3.1250000E-02, 6.2500000E-01,0,
 2.532000000E+03, 5.2812500E+01,-3.1250000E-02, 3.1250000E-01,0,
 2.532500000E+03, 5.2656250E+01,-3.1250000E-02, 3.1250000E-01,0,
 2.533000000E+03, 5.2812500E+01,-9.3750000E-02, 0.0000000E+00,0,
 2.533500000E+03, 5.2812500E+01,-6.2500000E-02, 0.0000000E+00,0,
 2.534000000E+03, 5.2343750E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.534500000E+03, 5.2343750E+01,-3.1250000E-02,-6.2500000E-01,0,
 2.535000000E+03, 5.2187500E+01,-9.3750000E-02, 3.1250000E-01,0,
 2.535500000E+03, 5.2187500E+01,-3.1250000E-02, 3.1250000E-01,0,
 2.536000000E+03, 5.2187500E+01,-3.1250000E-02, 9.3750000E-01,0,
 2.536500000E+03, 5.2187500E+01,-6.2500000E-02, 6.2500000E-01,0,
 2.537000000E+03, 5.2187500E+01,-6.2500000E-02, 1.2500000E+00,0,
 2.537500000E+03, 5.2187500E+01,-6.2500000E-02, 0.0000000E+00,0,
 2.538000000E+03, 5.2187500E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.538500000E+03, 5.2343750E+01,-9.3750000E-02, 9.3750000E-01,0,
 2.539000000E+03, 5.2343750E+01,-6.2500000E-02, 9.3750000E-01,0,
 2.539500000E+03, 5.2187500E+01,-6.2500000E-02, 6.2500000E-01,0,
 2.540000000E+03, 5.1875000E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.540500000E+03, 4.7500000E+01,-3.1250000E-02, 6.2500000E-01,0,
 2.541000000E+03, 4.7500000E+01,-6.2500000E-02, 0.0000000E+00,0,
 2.541500000E+03, 5.1093750E+01,-9.3750000E-02,-3.1250000E-01,0,
 2.542000000E+03, 4.9375000E+01,-3.1250000E-02, 3.1250000E-01,0,
 2.542500000E+03, 4.7812500E+01,-6.2500000E-02,-3.1250000E-01,0,
 2.543000000E+03, 5.2187500E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.543500000E+03, 5.2187500E+01,-3.1250000E-02, 1.2500000E+00,0,
 2.544000000E+03, 5.2187500E+01,-3.1250000E-02, 6.2500000E-01,0,
 2.544500000E+03, 5.2343750E+01,-6.2500000E-02, 6.2500000E-01,0,
 2.545000000E+03, 5.2343750E+01,-3.1250000E-02, 3.1250000E-01,0,
 2.545500000E+03, 5.2187500E+01,-6.2500000E-02, 6.2500000E-01,0,
 2.546000000E+03, 5.2187500E+01, 0.0000000E+00, 0.0000000E+00,0,
 2.546500000E+03, 5.2187500E+01,-3.1250000E-02, 9.3750000E-01,0,
 2.547000000E+03, 5.2656250E+01,-6.2500000E-02, 0.0000000E+00,0,
 2.547500000E+03, 5.2500000E+01,-6.2500000E-02,-3.1250000E-01,0,
 2.548000000E+03, 5.2187500E+01,-9.3750000E-02, 9.3750000E-01,0,
 2.548500000E+03, 5.2187500E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.549000000E+03, 5.2187500E+01,-6.2500000E-02, 6.2500000E-01,0,
 2.549500000E+03, 5.2500000E+01,-6.2500000E-02,-3.1250000E-01,0,
 2.550000000E+03, 5.2656250E+01,-6.2500000E-02,-3.1250000E-01,0,
 2.550500000E+03, 4.8437500E+01,-9.3750000E-02, 3.1250000E-01,0,
 2.551000000E+03, 5.2187500E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.551500000E+03, 5.2187500E+01,-3.1250000E-02, 3.1250000E-01,0,
 2.552000000E+03, 5.2343750E+01,-6.2500000E-02, 6.2500000E-01,0,
 2.552500000E+03, 5.2187500E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.553000000E+03, 5.2187500E+01,-6.2500000E-02, 0.0000000E+00,0,
 2.553500000E+03, 5.2500000E+01,-3.1250000E-02,-3.1250000E-01,0,
 2.554000000E+03, 5.2812500E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.554500000E+03, 4.9531250E+01,-6.2500000E-02,-6.2500000E-01,0,
 2.555000000E+03, 5.2187500E+01,-6.2500000E-02, 0.0000000E+00,0,
 2.555500000E+03, 5.2343750E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.556000000E+03, 5.2343750E+01,-9.3750000E-02, 6.2500000E-01,0,
 2.556500000E+03, 5.2343750E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.557000000E+03, 5.1562500E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.557500000E+03, 5.2500000E+01,-6.2500000E-02,-3.1250000E-01,0,
 2.558000000E+03, 5.2187500E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.558500000E+03, 5.2343750E+01,-3.1250000E-02, 3.1250000E-01,0,
 2.559000000E+03, 5.2343750E+01,-9.3750000E-02, 0.0000000E+00,0,
 2.559500000E+03, 5.2187500E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.560000000E+03, 5.2343750E+01,-3.1250000E-02, 3.1250000E-01,0,
 2.560500000E+03, 5.2187500E+01,-3.1250000E-02, 6.2500000E-01,0,
 2.561000000E+03, 5.2812500E+01,-6.2500000E-02, 0.0000000E+00,0,
 2.561500000E+03, 4.7187500E+01,-6.2500000E-02,-6.2500000E-01,0,
 2.562000000E+03, 5.2343750E+01,-3.1250000E-02,-3.1250000E-01,0,
 2.562500000E+03, 5.2656250E+01,-6.2500000E-02,-6.2500000E-01,0,
 2.563000000E+03, 5.2187500E+01,-3.1250000E-02, 6.2500000E-01,0,
 2.563500000E+03, 5.2343750E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.564000000E+03, 5.2656250E+01,-6.2500000E-02,-1.5625000E+00,0,
 2.564500000E+03, 5.2187500E+01,-6.2500000E-02, 6.2500000E-01,0,
 2.565000000E+03, 5.1875000E+01,-9.3750000E-02, 0.0000000E+00,0,
 2.565500000E+03, 5.2187500E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.566000000E+03, 5.2187500E+01,-9.3750000E-02, 3.1250000E-01,0,
 2.566500000E+03, 5.2031250E+01,-3.1250000E-02,-9.3750000E-01,0,
 2.567000000E+03, 5.2187500E+01,-6.2500000E-02, 0.0000000E+00,0,
 2.567500000E+03, 5.2343750E+01,-6.2500000E-02, 6.2500000E-01,0,
 2.568000000E+03, 5.2187500E+01,-9.3750000E-02, 0.0000000E+00,0,
 2.568500000E+03, 5.2187500E+01,-3.1250000E-02,-6.2500000E-01,0,
 2.569000000E+03, 5.2031250E+01,-6.2500000E-02, 6.2500000E-01,0,
 2.569500000E+03, 5.2343750E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.570000000E+03, 5.2187500E+01,-6.2500000E-02, 0.0000000E+00,0,
 2.570500000E+03, 5.2343750E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.571000000E+03, 5.2187500E+01,-9.3750000E-02, 6.2500000E-01,0,
 2.571500000E+03, 5.2343750E+01,-3.1250000E-02, 1.2500000E+00,0,
 2.572000000E+03, 5.2500000E+01,-6.2500000E-02,-3.1250000E-01,0,
 2.572500000E+03, 5.2343750E+01,-9.3750000E-02, 6.2500000E-01,0,
 2.573000000E+03, 5.2187500E+01,-9.3750000E-02, 6.2500000E-01,0,
 2.573500000E+03, 5.2656250E+01,-9.3750000E-02, 6.2500000E-01,0,
 2.574000000E+03, 5.2812500E+01,-9.3750000E-02, 9.3750000E-01,0,
 2.574500000E+03, 5.2812500E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.575000000E+03, 5.2812500E+01,-3.1250000E-02,-3.1250000E-01,0,
 2.575500000E+03, 5.2656250E+01,-6.2500000E-02, 9.3750000E-01,0,
 2.576000000E+03, 5.2812500E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.576500000E+03, 5.2343750E+01,-3.1250000E-02,-6.2500000E-01,0,
 2.577000000E+03, 5.2031250E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.577500000E+03, 5.2343750E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.578000000E+03, 5.2031250E+01,-6.2500000E-02, 0.0000000E+00,0,
 2.578500000E+03, 5.2812500E+01,-6.2500000E-02, 9.3750000E-01,0,
 2.579000000E+03, 5.2187500E+01,-9.3750000E-02, 6.2500000E-01,0,
 2.579500000E+03, 5.2187500E+01,-3.1250000E-02, 6.2500000E-01,0,
 2.580000000E+03, 5.2187500E+01,-9.3750000E-02, 6.2500000E-01,0,
 2.580500000E+03, 5.2187500E+01,-6.2500000E-02, 0.0000000E+00,0,
 2.581000000E+03, 5.2656250E+01,-3.1250000E-02,-3.1250000E-01,0,
 2.581500000E+03, 5.2187500E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.582000000E+03, 5.2343750E+01,-9.3750000E-02, 0.0000000E+00,0,
 2.582500000E+03, 4.8906250E+01,-9.3750000E-02,-3.1250000E-01,0,
 2.583000000E+03, 5.2656250E+01,-3.1250000E-02, 6.2500000E-01,0,
 2.583500000E+03, 5.2343750E+01,-3.1250000E-02, 3.1250000E-01,0,
 2.584000000E+03, 5.2187500E+01,-6.2500000E-02, 1.8750000E+00,0,
 2.584500000E+03, 5.2812500E+01,-3.1250000E-02, 6.2500000E-01,0,
 2.585000000E+03, 5.2343750E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.585500000E+03, 5.2187500E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.586000000E+03, 5.2343750E+01,-3.1250000E-02,-6.2500000E-01,0,
 2.586500000E+03, 5.2656250E+01,-3.1250000E-02, 6.2500000E-01,0,
 2.587000000E+03, 5.2500000E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.587500000E+03, 5.2343750E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.588000000E+03, 5.2343750E+01,-3.1250000E-02, 3.1250000E-01,0,
 2.588500000E+03, 5.2187500E+01,-6.2500000E-02,-6.2500000E-01,0,
 2.589000000E+03, 5.2187500E+01,-6.2500000E-02, 0.0000000E+00,0,
 2.589500000E+03, 5.2343750E+01,-9.3750000E-02, 6.2500000E-01,0,
 2.590000000E+03, 5.2812500E+01,-6.2500000E-02, 0.0000000E+00,0,
 2.590500000E+03, 5.2187500E+01,-9.3750000E-02, 0.0000000E+00,0,
 2.591000000E+03, 5.2812500E+01,-6.2500000E-02,-6.2500000E-01,0,
 2.591500000E+03, 5.2343750E+01,-6.2500000E-02, 0.0000000E+00,0,
 2.592000000E+03, 5.2812500E+01,-9.3750000E-02,-3.1250000E-01,0,
 2.592500000E+03, 5.2187500E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.593000000E+03, 5.1093750E+01,-6.2500000E-02,-3.1250000E-01,0,
 2.593500000E+03, 5.2343750E+01,-3.1250000E-02, 6.2500000E-01,0,
 2.594000000E+03, 5.2656250E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.594500000E+03, 5.2187500E+01,-9.3750000E-02, 3.1250000E-01,0,
 2.595000000E+03, 4.9218750E+01,-3.1250000E-02,-6.2500000E-01,0,
 2.595500000E+03, 5.2656250E+01,-6.2500000E-02,-6.2500000E-01,0,
 2.596000000E+03, 5.2187500E+01,-9.3750000E-02, 9.3750000E-01,0,
 2.596500000E+03, 5.2031250E+01,-3.1250000E-02, 6.2500000E-01,0,
 2.597000000E+03, 5.2343750E+01,-3.1250000E-02, 0.0000000E+00,0,
 2.597500000E+03, 5.2187500E+01,-9.3750000E-02,-6.2500000E-01,0,
 2.598000000E+03, 5.2343750E+01,-3.1250000E-02, 3.1250000E-01,0,
 2.598500000E+03, 5.2343750E+01,-6.2500000E-02, 9.3750000E-01,0,
 2.599000000E+03, 5.2187500E+01,-9.3750000E-02, 9.3750000E-01,0,
 2.599500000E+03, 5.2656250E+01,-6.2500000E-02, 0.0000000E+00,0,
 2.600000000E+03, 5.2187500E+01, 3.1250000E-02, 0.0000000E+00,0,
 2.600500000E+03, 5.2343750E+01,-6.2500000E-02,-6.2500000E-01,0,
 2.601000000E+03, 5.1562500E+01,-6.2500000E-02,-9.3750000E-01,0,
 2.601500000E+03, 5.2343750E+01, 0.0000000E+00, 0.0000000E+00,0,
 2.602000000E+03, 5.2343750E+01,-3.1250000E-02, 6.2500000E-01,0,
 2.602500000E+03, 5.2500000E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.603000000E+03, 5.2187500E+01,-9.3750000E-02, 9.3750000E-01,0,
 2.603500000E+03, 5.2812500E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.604000000E+03, 5.2812500E+01,-6.2500000E-02, 6.2500000E-01,0,
 2.604500000E+03, 5.2343750E+01,-6.2500000E-02,-3.1250000E-01,0,
 2.605000000E+03, 5.2656250E+01,-6.2500000E-02, 6.2500000E-01,0,
 2.605500000E+03, 5.2187500E+01,-3.1250000E-02,-3.1250000E-01,0,
 2.606000000E+03, 5.2187500E+01,-6.2500000E-02, 6.2500000E-01,0,
 2.606500000E+03, 5.2343750E+01,-6.2500000E-02, 3.1250000E-01,0,
 2.607000000E+03, 5.2812500E+01,-3.1250000E-02, 0.0000000E+00,0,
